respondent_id,gender,income_quintile,urban_rural,education,has_account,transactions_90d,uses_credit,uses_savings,cost,distance,documentation,trust,no_credit_history,has_mobile_money,has_utility_account
R002282,female,2,rural,primary,1,2,0,0,0,0,0,0,0,0,0
R002283,male,4,urban,primary,1,0,1,1,0,0,0,0,0,0,1
R002284,female,1,rural,none,0,0,0,0,1,0,1,0,1,0,0
R002285,female,4,rural,primary,1,2,0,0,0,0,0,0,0,1,0
R002286,male,4,urban,primary,1,30,0,1,0,0,0,0,0,0,0
R002287,male,3,rural,primary,1,30,0,0,0,0,0,0,0,1,1
R002288,male,2,urban,tertiary,1,1,0,1,0,0,0,0,0,1,1
R002289,male,2,urban,secondary,1,5,0,1,0,0,0,0,0,1,1
R002290,male,3,rural,secondary,1,12,0,0,0,0,0,0,0,1,1
R002291,male,1,rural,secondary,1,5,0,0,0,0,0,0,0,0,1
R002292,male,2,urban,tertiary,0,0,0,0,0,0,1,1,1,1,0
R002293,female,1,urban,primary,0,0,0,0,1,0,1,0,1,1,1
R002294,female,4,urban,none,1,5,0,1,0,0,0,0,0,1,1
R002295,male,3,rural,primary,1,1,0,1,0,0,0,0,0,0,1
R002296,male,2,rural,primary,1,5,0,0,0,0,0,0,0,1,1
R002297,female,3,urban,secondary,1,1,0,1,0,0,0,0,0,0,1
R002298,female,2,rural,secondary,1,0,0,1,0,0,0,0,0,0,0
R002299,female,1,urban,secondary,1,1,1,0,0,0,0,0,0,1,1
R002300,female,1,urban,primary,1,5,0,0,0,0,0,0,0,1,1
R002301,male,1,rural,tertiary,1,5,0,0,0,0,0,0,0,1,0
R002302,female,3,rural,none,0,0,0,0,1,1,1,1,0,0,1
R002303,female,2,urban,none,1,1,0,0,0,0,0,0,0,0,0
R002304,female,2,urban,primary,0,0,0,0,0,0,0,0,1,1,1
R002305,female,1,rural,secondary,0,0,0,0,0,1,1,0,0,1,0
R002306,female,4,rural,secondary,1,1,0,0,0,0,0,0,0,1,0
R002307,female,2,urban,secondary,1,2,1,0,0,0,0,0,0,0,0
R002308,female,1,urban,primary,1,1,0,0,0,0,0,0,0,0,1
R002309,male,1,urban,secondary,0,0,0,0,0,0,1,1,1,0,1
R002310,female,1,urban,primary,0,0,0,0,1,0,0,0,1,0,1
R002311,female,1,rural,tertiary,0,0,0,0,1,0,1,1,1,1,0
R002312,male,3,rural,tertiary,1,5,0,1,0,0,0,0,0,1,0
R002313,female,3,rural,secondary,1,12,0,0,0,0,0,0,0,1,0
R002314,male,4,rural,primary,1,5,1,1,0,0,0,0,0,1,1
R002315,male,1,rural,secondary,1,1,0,1,0,0,0,0,0,1,0
R002316,male,1,urban,secondary,1,30,0,1,0,0,0,0,0,0,1
R002317,female,3,rural,secondary,1,12,0,1,0,0,0,0,0,0,0
R002318,female,1,rural,primary,1,1,0,0,0,0,0,0,0,0,0
R002319,male,3,urban,primary,0,0,0,0,0,0,0,0,0,0,1
R002320,female,1,rural,primary,1,5,0,0,0,0,0,0,0,1,0
R002321,male,4,urban,secondary,1,1,0,0,0,0,0,0,0,1,0
R002322,female,4,rural,secondary,0,0,0,0,1,0,0,0,1,1,0
R002323,female,2,urban,primary,0,0,0,0,1,0,0,0,1,1,0
R002324,female,3,urban,primary,1,12,0,0,0,0,0,0,0,1,1
R002325,female,2,urban,secondary,1,1,0,0,0,0,0,0,0,0,1
R002326,male,3,rural,primary,1,1,0,0,0,0,0,0,0,1,0
R002327,male,5,urban,secondary,1,5,0,1,0,0,0,0,0,0,1
R002328,male,5,rural,primary,1,2,1,0,0,0,0,0,0,0,0
R002329,male,2,urban,secondary,1,5,0,1,0,0,0,0,0,0,0
R002330,male,2,urban,secondary,1,5,1,0,0,0,0,0,0,1,1
R002331,male,2,rural,none,0,0,0,0,0,1,0,0,1,0,0
R002332,female,5,rural,tertiary,1,2,0,0,0,0,0,0,0,1,0
R002333,male,2,urban,none,1,30,0,0,0,0,0,0,0,1,1
R002334,female,2,urban,primary,1,30,0,0,0,0,0,0,0,0,0
R002335,male,1,rural,tertiary,0,0,0,0,1,0,0,0,1,1,0
R002336,male,1,urban,secondary,1,1,0,0,0,0,0,0,0,0,1
R002337,male,3,urban,primary,1,12,1,0,0,0,0,0,0,1,1
R002338,male,1,rural,secondary,0,0,0,0,0,1,1,0,0,1,0
R002339,female,3,rural,tertiary,1,2,0,1,0,0,0,0,0,0,0
R002340,male,3,urban,tertiary,1,0,0,0,0,0,0,0,0,1,1
R002341,female,3,urban,secondary,0,0,0,0,1,0,1,0,1,0,0
R002342,female,1,urban,primary,1,2,0,1,0,0,0,0,0,1,0
R002343,male,1,rural,tertiary,1,12,0,0,0,0,0,0,0,0,1
R002344,female,2,urban,secondary,1,1,0,0,0,0,0,0,0,0,1
R002345,female,1,urban,tertiary,1,2,0,0,0,0,0,0,0,1,1
R002346,male,4,urban,primary,1,2,0,1,0,0,0,0,0,1,1
R002347,female,2,rural,secondary,1,30,0,0,0,0,0,0,0,0,0
R002348,male,3,rural,tertiary,1,12,1,0,0,0,0,0,0,0,0
R002349,female,2,urban,none,0,0,0,0,1,1,0,0,0,1,0
R002350,male,2,urban,secondary,1,30,0,0,0,0,0,0,0,0,1
R002351,female,5,urban,secondary,1,1,1,0,0,0,0,0,0,1,1
R002352,male,5,rural,secondary,1,12,0,0,0,0,0,0,0,1,0
R002353,female,3,rural,tertiary,0,0,0,0,1,1,0,0,1,1,0
R002354,female,4,urban,none,1,5,1,0,0,0,0,0,0,0,1
R002355,female,1,rural,secondary,0,0,0,0,1,0,1,0,0,1,0
R002356,male,4,urban,secondary,1,1,0,1,0,0,0,0,0,0,1
R002357,female,1,urban,none,0,0,0,0,1,0,1,0,1,1,1
R002358,female,5,rural,secondary,1,30,0,1,0,0,0,0,0,1,0
R002359,male,4,rural,secondary,1,5,0,0,0,0,0,0,0,1,1
R002360,female,2,urban,primary,1,12,1,1,0,0,0,0,0,0,1
R002361,male,3,urban,secondary,1,0,0,0,0,0,0,0,0,0,1
R002362,male,4,urban,secondary,1,0,1,1,0,0,0,0,0,1,0
R002363,male,1,urban,primary,0,0,0,0,1,0,0,0,0,1,0
R002364,male,1,urban,secondary,1,5,0,0,0,0,0,0,0,0,1
R002365,female,2,urban,primary,1,2,0,0,0,0,0,0,0,1,0
R002366,female,2,urban,secondary,0,0,0,0,0,0,0,1,1,0,1
R002367,female,2,urban,primary,1,2,0,0,0,0,0,0,0,1,1
R002368,female,4,urban,secondary,1,2,0,0,0,0,0,0,0,1,0
R002369,female,5,urban,primary,1,2,1,1,0,0,0,0,0,1,1
R002370,female,4,urban,secondary,1,5,1,0,0,0,0,0,0,0,1
R002371,female,2,urban,primary,1,1,0,0,0,0,0,0,0,0,0
R002372,female,1,rural,tertiary,0,0,0,0,1,1,0,0,0,0,1
R002373,male,2,urban,tertiary,1,0,0,0,0,0,0,0,0,0,0
R002374,female,2,urban,secondary,1,5,0,0,0,0,0,0,0,0,1
R002375,female,5,urban,secondary,1,30,0,1,0,0,0,0,0,1,1
R002376,female,1,rural,secondary,0,0,0,0,0,1,0,0,1,0,0
R002377,female,5,rural,none,1,1,0,0,0,0,0,0,0,1,1
R002378,male,1,rural,secondary,0,0,0,0,1,1,0,0,0,0,0
R002379,male,3,rural,secondary,0,0,0,0,1,1,1,0,0,1,1
R002380,female,5,urban,secondary,1,2,0,1,0,0,0,0,0,1,1
R002381,female,1,urban,secondary,1,0,0,0,0,0,0,0,0,1,0
R002382,male,2,urban,primary,1,30,0,0,0,0,0,0,0,1,1
R002383,male,3,urban,primary,0,0,0,0,0,1,0,1,1,1,1
R002384,male,2,urban,secondary,1,30,0,0,0,0,0,0,0,1,1
R002385,female,3,urban,tertiary,1,0,0,1,0,0,0,0,0,0,0
R002386,female,1,rural,tertiary,1,12,0,0,0,0,0,0,0,1,0
R002387,male,1,urban,tertiary,1,1,0,0,0,0,0,0,0,1,0
R002388,male,4,rural,tertiary,1,1,0,1,0,0,0,0,0,0,0
R002389,female,5,urban,secondary,1,2,0,0,0,0,0,0,0,0,1
R002390,male,1,urban,primary,1,1,1,1,0,0,0,0,0,0,1
R002391,female,2,rural,primary,0,0,0,0,0,1,1,1,1,1,0
R002392,female,4,rural,secondary,0,0,0,0,1,0,1,0,1,1,0
R002393,female,4,urban,tertiary,1,12,0,1,0,0,0,0,0,1,1
R002394,male,4,rural,primary,1,2,1,0,0,0,0,0,0,0,1
R002395,female,1,rural,secondary,0,0,0,0,0,1,1,0,0,0,0
R002396,female,3,urban,secondary,1,1,0,0,0,0,0,0,0,1,1
R002397,male,2,rural,primary,0,0,0,0,0,0,1,1,0,0,0
R002398,male,4,rural,none,1,1,0,0,0,0,0,0,0,0,0
R002399,female,4,urban,secondary,1,1,1,0,0,0,0,0,0,0,0
R002400,female,2,urban,primary,0,0,0,0,1,0,1,0,1,1,0
R002401,female,3,urban,tertiary,1,5,1,0,0,0,0,0,0,1,1
R002402,female,2,urban,secondary,0,0,0,0,1,0,1,0,1,1,0
R002403,male,3,urban,secondary,1,12,0,0,0,0,0,0,0,0,1
R002404,female,3,urban,none,1,5,0,0,0,0,0,0,0,1,1
R002405,male,5,urban,tertiary,1,5,0,0,0,0,0,0,0,0,1
R002406,female,5,urban,primary,0,0,0,0,0,1,1,1,0,1,1
R002407,male,2,rural,secondary,1,12,0,0,0,0,0,0,0,1,1
R002408,female,4,rural,tertiary,1,12,0,0,0,0,0,0,0,1,0
R002409,male,2,rural,secondary,1,12,0,0,0,0,0,0,0,1,0
R002410,male,3,rural,tertiary,1,1,1,0,0,0,0,0,0,0,1
R002411,male,3,rural,primary,1,5,0,0,0,0,0,0,0,0,0
R002412,female,3,urban,tertiary,1,5,0,0,0,0,0,0,0,0,1
R002413,male,4,rural,secondary,1,1,1,1,0,0,0,0,0,1,1
R002414,female,3,urban,tertiary,1,30,0,0,0,0,0,0,0,0,1
R002415,female,3,urban,primary,1,2,0,1,0,0,0,0,0,1,1
R002416,female,5,urban,primary,1,2,0,0,0,0,0,0,0,1,1
R002417,male,2,urban,tertiary,1,5,0,0,0,0,0,0,0,0,0
R002418,female,2,urban,secondary,1,5,0,1,0,0,0,0,0,1,1
R002419,female,2,rural,secondary,1,12,0,0,0,0,0,0,0,0,1
R002420,male,5,urban,tertiary,1,5,1,0,0,0,0,0,0,1,1
R002421,female,4,urban,secondary,1,1,1,1,0,0,0,0,0,1,1
R002422,male,2,rural,primary,1,5,0,0,0,0,0,0,0,1,0
R002423,female,1,rural,secondary,1,0,0,0,0,0,0,0,0,0,1
R002424,male,5,urban,primary,1,5,0,0,0,0,0,0,0,1,1
R002425,female,2,urban,primary,1,2,0,0,0,0,0,0,0,0,0
R002426,male,2,rural,secondary,1,2,0,0,0,0,0,0,0,0,1
R002427,male,1,rural,secondary,0,0,0,0,1,1,0,0,0,1,1
R002428,male,5,rural,tertiary,1,12,0,0,0,0,0,0,0,1,0
R002429,male,2,rural,secondary,1,1,1,1,0,0,0,0,0,0,1
R002430,female,3,urban,secondary,1,5,0,0,0,0,0,0,0,0,1
R002431,male,3,urban,primary,1,2,0,1,0,0,0,0,0,0,1
R002432,female,4,rural,primary,1,1,0,0,0,0,0,0,0,1,0
R002433,male,3,rural,secondary,1,2,0,0,0,0,0,0,0,1,0
R002434,female,2,urban,secondary,1,5,0,0,0,0,0,0,0,0,1
R002435,female,3,urban,secondary,1,30,0,0,0,0,0,0,0,1,1
R002436,male,2,rural,secondary,1,1,0,0,0,0,0,0,0,1,0
R002437,male,1,rural,secondary,1,12,0,0,0,0,0,0,0,1,0
R002438,male,3,rural,secondary,1,30,0,0,0,0,0,0,0,1,1
R002439,female,3,rural,secondary,1,5,0,0,0,0,0,0,0,1,0
R002440,female,5,urban,tertiary,1,0,0,0,0,0,0,0,0,0,1
R002441,female,3,rural,primary,1,5,0,1,0,0,0,0,0,0,0
R002442,male,3,urban,primary,1,1,0,0,0,0,0,0,0,0,1
R002443,female,2,urban,secondary,0,0,0,0,1,0,1,0,0,0,0
R002444,male,1,urban,secondary,1,5,0,0,0,0,0,0,0,1,0
R002445,female,4,urban,secondary,1,12,1,1,0,0,0,0,0,1,1
R002446,male,1,urban,secondary,0,0,0,0,1,0,1,1,0,0,1
R002447,male,2,urban,tertiary,1,12,0,0,0,0,0,0,0,1,1
R002448,male,3,urban,secondary,1,1,0,0,0,0,0,0,0,1,1
R002449,female,3,urban,secondary,1,1,0,1,0,0,0,0,0,1,1
R002450,male,4,rural,secondary,1,1,0,0,0,0,0,0,0,1,1
R002451,female,3,urban,tertiary,1,2,0,0,0,0,0,0,0,1,0
R002452,male,5,urban,tertiary,1,12,0,0,0,0,0,0,0,1,1
R002453,male,1,urban,secondary,0,0,0,0,1,0,0,0,0,1,0
R002454,male,1,rural,secondary,0,0,0,0,0,0,1,0,0,0,0
R002455,female,4,rural,tertiary,1,1,1,0,0,0,0,0,0,1,1
R002456,female,5,rural,secondary,1,12,1,1,0,0,0,0,0,1,1
R002457,male,4,urban,primary,1,2,0,1,0,0,0,0,0,1,1
R002458,female,5,urban,none,0,0,0,0,1,0,0,0,1,0,1
R002459,male,3,urban,primary,1,5,1,0,0,0,0,0,0,1,0
R002460,female,2,urban,secondary,1,5,1,0,0,0,0,0,0,1,1
R002461,female,3,urban,primary,1,0,1,1,0,0,0,0,0,1,1
R002462,female,1,urban,tertiary,1,2,0,1,0,0,0,0,0,0,0
R002463,male,2,urban,secondary,1,2,0,0,0,0,0,0,0,0,0
R002464,male,1,urban,tertiary,1,0,0,0,0,0,0,0,0,0,1
R002465,female,3,rural,primary,1,12,1,0,0,0,0,0,0,0,0
R002466,female,2,urban,secondary,1,0,0,0,0,0,0,0,0,1,0
R002467,female,5,rural,secondary,0,0,0,0,0,0,0,1,1,0,0
R002468,male,3,rural,primary,1,12,0,1,0,0,0,0,0,1,0
R002469,male,2,urban,primary,1,2,0,0,0,0,0,0,0,0,1
R002470,female,5,rural,secondary,1,1,0,0,0,0,0,0,0,0,1
R002471,male,2,urban,none,0,0,0,0,0,0,0,0,1,0,1
R002472,male,3,urban,secondary,1,12,0,1,0,0,0,0,0,1,0
R002473,female,1,rural,primary,1,1,1,1,0,0,0,0,0,0,1
R002474,male,1,urban,primary,1,5,0,0,0,0,0,0,0,1,1
R002475,male,5,urban,secondary,1,12,0,1,0,0,0,0,0,1,1
R002476,male,5,urban,primary,1,5,1,1,0,0,0,0,0,1,1
R002477,female,3,urban,primary,1,2,1,0,0,0,0,0,0,1,0
R002478,female,5,urban,none,1,1,1,0,0,0,0,0,0,0,0
R002479,male,2,rural,tertiary,1,5,0,1,0,0,0,0,0,1,1
R002480,male,2,rural,secondary,1,12,0,0,0,0,0,0,0,0,1
R002481,male,2,urban,secondary,1,2,0,0,0,0,0,0,0,0,0
R002482,male,5,urban,tertiary,1,1,1,0,0,0,0,0,0,0,1
R002483,female,3,rural,secondary,1,1,1,0,0,0,0,0,0,0,1
R002484,female,2,urban,secondary,1,2,0,0,0,0,0,0,0,1,1
R002485,male,2,urban,tertiary,1,12,0,0,0,0,0,0,0,1,0
R002486,male,2,urban,tertiary,1,5,0,0,0,0,0,0,0,0,0
R002487,female,1,urban,secondary,1,0,0,0,0,0,0,0,0,0,1
R002488,male,2,rural,primary,0,0,0,0,0,1,1,0,1,0,0
R002489,female,3,urban,tertiary,1,30,1,0,0,0,0,0,0,1,1
R002490,male,2,rural,secondary,1,1,0,0,0,0,0,0,0,0,1
R002491,female,3,rural,primary,1,12,0,0,0,0,0,0,0,0,0
R002492,female,5,urban,primary,0,0,0,0,1,0,1,0,0,1,1
R002493,male,1,urban,primary,0,0,0,0,1,0,0,1,0,0,1
R002494,male,4,urban,primary,0,0,0,0,0,0,0,1,1,1,1
R002495,female,4,urban,tertiary,1,30,0,1,0,0,0,0,0,0,1
R002496,male,5,urban,secondary,1,2,0,1,0,0,0,0,0,1,0
R002497,female,1,urban,secondary,0,0,0,0,1,0,0,0,0,0,0
R002498,male,3,urban,secondary,1,5,0,0,0,0,0,0,0,1,0
R002499,female,4,rural,secondary,1,1,0,0,0,0,0,0,0,0,1
R002500,female,2,urban,secondary,1,5,0,1,0,0,0,0,0,1,1
R002501,male,2,rural,primary,1,5,0,0,0,0,0,0,0,1,0
R002502,female,2,rural,none,0,0,0,0,1,1,0,1,0,1,0
R002503,male,2,rural,secondary,1,2,0,0,0,0,0,0,0,1,0
R002504,female,4,urban,secondary,1,2,0,0,0,0,0,0,0,1,1
R002505,male,3,urban,tertiary,1,1,0,0,0,0,0,0,0,1,0
R002506,male,2,rural,primary,1,5,0,0,0,0,0,0,0,1,0
R002507,male,2,urban,none,1,2,0,0,0,0,0,0,0,0,1
R002508,male,2,urban,none,0,0,0,0,1,0,1,1,0,0,1
R002509,female,2,rural,primary,0,0,0,0,1,1,0,0,0,0,1
R002510,female,1,urban,primary,0,0,0,0,1,0,1,1,0,1,0
R002511,female,4,rural,tertiary,1,2,0,0,0,0,0,0,0,1,1
R002512,female,3,urban,secondary,1,1,0,0,0,0,0,0,0,0,0
R002513,male,1,rural,secondary,0,0,0,0,1,0,1,1,1,0,0
R002514,female,5,urban,primary,0,0,0,0,1,0,1,0,0,1,1
R002515,male,3,rural,secondary,1,12,1,0,0,0,0,0,0,0,0
R002516,female,2,rural,tertiary,1,5,0,1,0,0,0,0,0,1,0
R002517,female,2,urban,tertiary,1,5,0,0,0,0,0,0,0,1,1
R002518,female,1,urban,secondary,1,12,0,0,0,0,0,0,0,0,0
R002519,male,3,urban,primary,0,0,0,0,1,0,0,0,0,1,0
R002520,female,3,rural,tertiary,1,5,1,0,0,0,0,0,0,1,0
R002521,male,5,urban,secondary,1,5,0,0,0,0,0,0,0,0,1
R002522,female,2,urban,secondary,0,0,0,0,0,1,1,0,1,1,1
R002523,male,4,urban,secondary,1,0,0,1,0,0,0,0,0,1,1
R002524,male,3,urban,tertiary,1,12,0,1,0,0,0,0,0,1,1
R002525,male,4,urban,secondary,1,30,1,1,0,0,0,0,0,1,1
R002526,female,4,urban,secondary,0,0,0,0,0,0,0,0,1,1,1
R002527,male,2,rural,secondary,1,12,0,0,0,0,0,0,0,1,0
R002528,male,2,urban,tertiary,1,1,0,1,0,0,0,0,0,0,1
R002529,female,5,rural,none,0,0,0,0,1,1,1,0,1,1,1
R002530,male,1,rural,primary,1,2,0,1,0,0,0,0,0,1,1
R002531,female,1,urban,secondary,1,2,0,0,0,0,0,0,0,0,0
R002532,female,5,urban,primary,1,12,0,0,0,0,0,0,0,1,1
R002533,male,1,rural,tertiary,1,1,0,1,0,0,0,0,0,0,0
R002534,male,4,rural,secondary,1,12,0,0,0,0,0,0,0,0,1
R002535,male,5,rural,secondary,1,1,0,0,0,0,0,0,0,1,1
R002536,female,5,urban,primary,0,0,0,0,0,1,1,1,0,1,1
R002537,female,4,rural,tertiary,1,12,0,1,0,0,0,0,0,1,0
R002538,female,2,urban,none,1,2,0,0,0,0,0,0,0,0,0
R002539,female,2,rural,primary,0,0,0,0,0,1,0,0,0,0,1
R002540,female,2,rural,secondary,0,0,0,0,0,0,0,0,1,1,0
R002541,female,4,rural,secondary,1,1,0,1,0,0,0,0,0,1,0
R002542,male,1,rural,primary,0,0,0,0,0,0,0,0,1,0,0
R002543,male,1,urban,secondary,1,30,0,1,0,0,0,0,0,1,0
R002544,male,3,rural,primary,1,1,1,0,0,0,0,0,0,1,0
R002545,male,4,urban,secondary,1,2,0,0,0,0,0,0,0,0,1
R002546,male,2,rural,primary,1,5,0,0,0,0,0,0,0,1,0
R002547,male,5,urban,secondary,1,2,0,1,0,0,0,0,0,1,1
R002548,female,2,urban,secondary,0,0,0,0,0,0,1,0,1,1,0
R002549,female,3,urban,secondary,1,5,0,0,0,0,0,0,0,0,1
R002550,male,4,urban,primary,1,1,0,0,0,0,0,0,0,1,1
R002551,male,1,urban,secondary,1,12,0,0,0,0,0,0,0,1,1
R002552,male,2,urban,none,1,5,1,0,0,0,0,0,0,0,0
R002553,male,3,urban,tertiary,1,2,0,0,0,0,0,0,0,1,1
R002554,female,1,rural,primary,0,0,0,0,0,1,1,1,1,1,0
R002555,male,5,urban,tertiary,1,2,0,0,0,0,0,0,0,1,0
R002556,female,2,urban,secondary,1,1,0,0,0,0,0,0,0,1,1
R002557,male,3,urban,primary,1,1,0,1,0,0,0,0,0,1,0
R002558,female,4,rural,primary,1,2,0,1,0,0,0,0,0,1,0
R002559,male,1,rural,tertiary,1,0,0,1,0,0,0,0,0,0,1
R002560,female,3,urban,secondary,1,5,0,0,0,0,0,0,0,1,1
R002561,female,1,urban,primary,0,0,0,0,0,0,1,1,1,0,1
R002562,male,1,urban,secondary,1,1,0,0,0,0,0,0,0,1,1
R002563,male,4,rural,tertiary,1,1,0,0,0,0,0,0,0,0,0
R002564,male,3,urban,secondary,1,1,0,0,0,0,0,0,0,0,0
R002565,male,4,rural,secondary,1,5,0,0,0,0,0,0,0,1,0
R002566,male,5,rural,secondary,1,12,1,0,0,0,0,0,0,1,1
R002567,female,4,urban,primary,0,0,0,0,0,0,1,0,1,1,1
R002568,female,3,urban,secondary,1,2,1,1,0,0,0,0,0,1,0
R002569,male,4,rural,secondary,1,12,0,1,0,0,0,0,0,1,1
R002570,male,2,rural,primary,1,30,1,0,0,0,0,0,0,0,0
R002571,male,2,urban,primary,0,0,0,0,0,0,0,0,0,0,1
R002572,male,1,urban,primary,0,0,0,0,0,0,1,0,0,1,0
R002573,female,1,rural,secondary,1,0,0,1,0,0,0,0,0,0,0
R002574,female,3,urban,none,0,0,0,0,1,0,0,1,1,1,1
R002575,female,1,urban,tertiary,1,5,0,0,0,0,0,0,0,0,0
R002576,male,2,urban,none,1,5,0,1,0,0,0,0,0,0,0
R002577,female,2,rural,secondary,0,0,0,0,0,1,0,0,1,1,1
R002578,male,1,urban,primary,0,0,0,0,1,0,0,0,0,1,1
R002579,male,2,urban,tertiary,1,2,0,0,0,0,0,0,0,1,1
R002580,male,2,urban,secondary,1,2,0,1,0,0,0,0,0,0,1
R002581,male,4,rural,primary,0,0,0,0,0,0,1,0,0,1,0
R002582,male,1,urban,primary,0,0,0,0,1,0,1,0,1,0,1
R002583,female,5,urban,secondary,1,30,1,0,0,0,0,0,0,1,1
R002584,male,4,rural,primary,1,12,0,1,0,0,0,0,0,1,1
R002585,male,5,rural,primary,1,1,0,0,0,0,0,0,0,1,0
R002586,female,2,urban,primary,0,0,0,0,0,0,1,0,1,1,1
R002587,male,3,rural,tertiary,1,1,0,1,0,0,0,0,0,0,0
R002588,female,1,urban,tertiary,1,2,1,0,0,0,0,0,0,0,1
R002589,male,2,rural,none,0,0,0,0,1,0,0,1,1,0,0
R002590,female,1,rural,secondary,1,0,1,0,0,0,0,0,0,0,0
R002591,male,1,urban,none,1,5,0,0,0,0,0,0,0,1,0
R002592,male,3,urban,none,1,0,0,0,0,0,0,0,0,0,1
R002593,male,3,urban,secondary,1,5,0,0,0,0,0,0,0,0,0
R002594,female,1,rural,none,0,0,0,0,1,1,0,0,1,0,0
R002595,female,5,urban,primary,1,5,1,1,0,0,0,0,0,0,1
R002596,male,1,urban,none,0,0,0,0,1,0,0,1,0,0,1
R002597,female,1,urban,primary,0,0,0,0,0,0,1,0,0,1,0
R002598,female,1,urban,primary,0,0,0,0,1,0,1,1,1,0,0
R002599,male,3,urban,secondary,1,2,0,0,0,0,0,0,0,1,0
R002600,male,4,urban,primary,1,5,0,1,0,0,0,0,0,0,1
R002601,male,4,rural,secondary,1,5,0,0,0,0,0,0,0,0,1
R002602,male,1,urban,primary,0,0,0,0,1,0,0,1,1,0,0
R002603,male,4,rural,tertiary,1,1,0,0,0,0,0,0,0,1,1
R002604,female,1,urban,secondary,1,2,0,1,0,0,0,0,0,0,0
R002605,male,2,urban,primary,1,2,0,1,0,0,0,0,0,0,1
R002606,male,3,urban,secondary,1,30,0,1,0,0,0,0,0,0,0
R002607,male,2,urban,secondary,1,1,0,1,0,0,0,0,0,1,1
R002608,male,5,rural,secondary,1,5,1,1,0,0,0,0,0,0,1
R002609,female,1,urban,secondary,0,0,0,0,1,0,0,0,1,0,1
R002610,male,4,urban,primary,1,5,1,0,0,0,0,0,0,0,0
R002611,female,1,rural,secondary,0,0,0,0,1,1,0,0,0,0,1
R002612,female,1,urban,none,0,0,0,0,0,0,1,0,0,1,0
R002613,female,3,urban,tertiary,1,2,1,0,0,0,0,0,0,1,1
R002614,male,1,rural,tertiary,1,1,0,0,0,0,0,0,0,1,1
R002615,female,1,rural,none,0,0,0,0,0,1,1,1,0,0,1
R002616,male,3,rural,tertiary,1,1,0,0,0,0,0,0,0,0,0
R002617,male,1,rural,none,0,0,0,0,0,0,1,0,0,0,0
R002618,male,4,urban,primary,1,1,1,1,0,0,0,0,0,0,1
R002619,female,2,urban,none,0,0,0,0,1,0,0,1,0,1,1
R002620,female,5,rural,primary,1,1,1,1,0,0,0,0,0,1,1
R002621,male,4,rural,tertiary,1,12,0,1,0,0,0,0,0,0,0
R002622,female,4,rural,primary,0,0,0,0,1,1,0,0,0,1,0
R002623,female,5,rural,tertiary,1,2,0,1,0,0,0,0,0,1,0
R002624,female,2,rural,none,0,0,0,0,0,0,1,0,0,1,0
R002625,male,1,urban,none,0,0,0,0,1,1,1,1,0,0,0
R002626,male,1,rural,secondary,0,0,0,0,1,0,0,0,0,1,0
R002627,female,5,urban,secondary,1,12,0,1,0,0,0,0,0,1,1
R002628,male,2,urban,secondary,0,0,0,0,1,0,0,0,0,1,0
R002629,male,2,rural,secondary,1,12,0,1,0,0,0,0,0,1,0
R002630,male,4,rural,secondary,0,0,0,0,1,0,0,0,0,1,0
R002631,female,4,rural,primary,1,5,1,1,0,0,0,0,0,0,1
R002632,female,3,urban,secondary,1,5,0,1,0,0,0,0,0,0,0
R002633,male,4,urban,secondary,1,12,0,1,0,0,0,0,0,1,0
R002634,female,2,urban,secondary,0,0,0,0,1,0,0,0,0,0,1
R002635,female,3,rural,tertiary,1,5,1,0,0,0,0,0,0,1,1
R002636,male,2,urban,secondary,0,0,0,0,1,1,1,0,0,0,0
R002637,male,3,urban,primary,1,12,0,0,0,0,0,0,0,1,1
R002638,male,2,rural,tertiary,1,1,0,0,0,0,0,0,0,1,1
R002639,male,4,rural,primary,1,30,0,1,0,0,0,0,0,1,0
R002640,female,3,urban,secondary,1,5,1,0,0,0,0,0,0,0,1
R002641,female,3,urban,secondary,1,5,0,0,0,0,0,0,0,0,1
R002642,female,2,rural,tertiary,1,5,0,1,0,0,0,0,0,0,0
R002643,female,3,urban,tertiary,1,30,0,1,0,0,0,0,0,0,1
R002644,female,3,urban,secondary,1,1,0,1,0,0,0,0,0,1,0
R002645,female,3,urban,tertiary,1,12,0,1,0,0,0,0,0,0,0
R002646,male,3,urban,primary,1,2,0,1,0,0,0,0,0,1,1
R002647,female,3,urban,primary,1,1,0,1,0,0,0,0,0,0,1
R002648,female,1,urban,primary,0,0,0,0,0,1,0,1,1,0,1
R002649,female,2,rural,secondary,1,12,0,1,0,0,0,0,0,1,0
R002650,female,3,urban,secondary,1,12,0,0,0,0,0,0,0,1,1
R002651,female,5,urban,primary,0,0,0,0,0,0,0,0,1,1,1
R002652,female,1,urban,primary,0,0,0,0,1,0,1,0,0,0,1
R002653,female,3,rural,primary,0,0,0,0,1,1,0,0,0,0,1
R002654,male,1,urban,secondary,0,0,0,0,1,0,0,0,1,0,0
R002655,male,1,rural,primary,0,0,0,0,1,1,1,1,0,1,0
R002656,male,1,rural,tertiary,1,1,1,0,0,0,0,0,0,1,0
R002657,female,2,urban,primary,1,1,1,0,0,0,0,0,0,0,0
R002658,male,3,rural,tertiary,1,1,0,0,0,0,0,0,0,0,1
R002659,male,1,urban,primary,0,0,0,0,1,1,0,0,0,0,1
R002660,female,2,urban,primary,1,5,0,0,0,0,0,0,0,0,0
