loan_id,grade,amount,term_months,interest_rate,defaulted,recovery_rate
L002249,D,7500,36,0.1495,0,0.0
L002250,C,2500,36,0.1195,0,0.0
L002251,B,2500,24,0.0852,0,0.0
L002252,C,2500,24,0.1145,0,0.0
L002253,A,5000,36,0.0595,0,0.0
L002254,C,500,12,0.11,0,0.0
L002255,C,1000,36,0.1207,0,0.0
L002256,C,1000,24,0.1148,0,0.0
L002257,A,2500,12,0.0464,0,0.0
L002258,B,5000,24,0.0801,0,0.0
L002259,C,7500,60,0.1137,0,0.0
L002260,B,7500,12,0.0768,0,0.0
L002261,A,5000,36,0.0555,0,0.0
L002262,E,7500,24,0.1786,0,0.0
L002263,B,1000,12,0.0807,0,0.0
L002264,C,2500,36,0.1154,0,0.0
L002265,E,2500,60,0.1976,0,0.0
L002266,C,5000,24,0.1157,1,0.2994
L002267,B,1000,24,0.0857,0,0.0
L002268,B,2500,60,0.0738,0,0.0
L002269,A,7500,12,0.0648,0,0.0
L002270,B,500,24,0.0849,0,0.0
L002271,B,7500,60,0.0842,0,0.0
L002272,C,10000,60,0.1025,1,0.1099
L002273,D,1000,36,0.14,0,0.0
L002274,C,7500,24,0.1181,0,0.0
L002275,B,7500,36,0.0814,0,0.0
L002276,C,2500,60,0.1059,0,0.0
L002277,C,1000,24,0.1021,0,0.0
L002278,B,2500,12,0.0759,0,0.0
L002279,A,5000,36,0.0579,0,0.0
L002280,B,7500,12,0.0806,0,0.0
L002281,B,10000,12,0.0772,0,0.0
L002282,D,500,12,0.1678,0,0.0
L002283,A,2500,60,0.0583,0,0.0
L002284,B,7500,36,0.0844,0,0.0
L002285,A,10000,24,0.0577,0,0.0
L002286,D,5000,36,0.1575,0,0.0
L002287,B,2500,60,0.0842,1,0.1686
L002288,E,500,60,0.1957,0,0.0
L002289,A,10000,36,0.0587,0,0.0
L002290,D,2500,12,0.1437,1,0.1851
L002291,E,7500,24,0.2065,0,0.0
L002292,C,10000,12,0.1165,0,0.0
L002293,B,10000,12,0.0742,0,0.0
L002294,A,10000,12,0.0529,0,0.0
L002295,B,7500,36,0.0741,0,0.0
L002296,B,5000,60,0.0773,0,0.0
L002297,C,10000,60,0.1159,0,0.0
L002298,D,2500,12,0.1379,0,0.0
L002299,B,1000,60,0.083,0,0.0
L002300,B,7500,12,0.0687,0,0.0
L002301,C,1000,36,0.1081,1,0.3652
L002302,B,5000,24,0.0909,0,0.0
L002303,C,2500,60,0.1094,0,0.0
L002304,D,5000,24,0.1457,0,0.0
L002305,A,10000,60,0.0542,0,0.0
L002306,C,500,12,0.1192,0,0.0
L002307,B,1000,36,0.0856,0,0.0
L002308,D,1000,36,0.1517,0,0.0
L002309,A,10000,60,0.0656,0,0.0
L002310,B,7500,60,0.0842,0,0.0
L002311,B,2500,36,0.0827,0,0.0
L002312,B,2500,60,0.0789,0,0.0
L002313,C,500,36,0.1095,0,0.0
L002314,D,5000,24,0.1509,0,0.0
L002315,B,10000,36,0.0807,0,0.0
L002316,D,1000,60,0.1382,0,0.0
L002317,B,500,60,0.0722,0,0.0
L002318,C,5000,36,0.1162,0,0.0
L002319,B,7500,12,0.0866,0,0.0
L002320,C,10000,36,0.1091,0,0.0
L002321,B,10000,12,0.0697,0,0.0
L002322,C,2500,36,0.1112,0,0.0
L002323,A,500,60,0.0592,0,0.0
L002324,D,7500,60,0.1568,0,0.0
L002325,A,7500,36,0.0585,0,0.0
L002326,E,1000,12,0.1914,0,0.0
L002327,B,7500,24,0.0849,0,0.0
L002328,A,7500,36,0.0654,0,0.0
L002329,C,10000,60,0.1102,0,0.0
L002330,B,500,24,0.0895,0,0.0
L002331,B,2500,24,0.0876,0,0.0
L002332,A,5000,24,0.047,0,0.0
L002333,C,5000,24,0.1067,0,0.0
L002334,A,5000,60,0.0471,0,0.0
L002335,C,5000,60,0.1038,0,0.0
L002336,D,7500,12,0.154,0,0.0
L002337,C,7500,12,0.1025,0,0.0
L002338,C,1000,36,0.1142,0,0.0
L002339,B,1000,12,0.0854,0,0.0
L002340,B,7500,60,0.069,0,0.0
L002341,D,500,12,0.1501,1,0.4223
L002342,A,2500,60,0.0567,0,0.0
L002343,C,2500,24,0.1073,0,0.0
L002344,C,500,60,0.1209,0,0.0
L002345,B,1000,60,0.0697,0,0.0
L002346,B,10000,60,0.0823,0,0.0
L002347,B,10000,60,0.0608,0,0.0
L002348,A,5000,24,0.0584,0,0.0
L002349,D,1000,12,0.1435,0,0.0
L002350,B,7500,36,0.074,0,0.0
L002351,A,7500,60,0.0545,0,0.0
L002352,A,5000,60,0.0643,0,0.0
L002353,A,10000,12,0.0539,0,0.0
L002354,D,500,60,0.156,0,0.0
L002355,D,500,36,0.138,0,0.0
L002356,E,1000,24,0.1915,0,0.0
L002357,A,10000,24,0.054,0,0.0
L002358,C,5000,36,0.1183,0,0.0
L002359,B,500,36,0.0764,0,0.0
L002360,B,7500,24,0.091,0,0.0
L002361,A,2500,36,0.0512,0,0.0
L002362,A,1000,60,0.0638,0,0.0
L002363,B,2500,12,0.0796,0,0.0
L002364,A,1000,60,0.0475,0,0.0
L002365,D,1000,24,0.1488,1,0.2327
L002366,C,1000,24,0.1111,0,0.0
L002367,C,2500,12,0.1125,1,0.2533
L002368,B,2500,12,0.0829,0,0.0
L002369,B,7500,36,0.0741,0,0.0
L002370,A,1000,60,0.0502,0,0.0
L002371,D,5000,24,0.1474,0,0.0
L002372,C,2500,60,0.1163,0,0.0
L002373,C,2500,24,0.1104,1,0.3348
L002374,A,5000,24,0.0459,0,0.0
L002375,C,10000,12,0.1015,0,0.0
L002376,A,1000,60,0.0625,0,0.0
L002377,C,500,36,0.1173,0,0.0
L002378,A,2500,24,0.0509,0,0.0
L002379,D,1000,12,0.148,1,0.1444
L002380,B,7500,24,0.0768,0,0.0
L002381,B,500,24,0.0767,0,0.0
L002382,D,5000,24,0.1563,1,0.1135
L002383,D,10000,12,0.1409,0,0.0
L002384,C,500,24,0.1176,0,0.0
L002385,E,10000,12,0.1954,0,0.0
L002386,C,1000,24,0.1079,0,0.0
L002387,C,1000,36,0.1153,0,0.0
L002388,D,5000,12,0.1565,0,0.0
L002389,C,1000,12,0.1206,1,0.1975
L002390,C,7500,12,0.1094,0,0.0
L002391,A,10000,24,0.051,0,0.0
L002392,C,500,36,0.1084,0,0.0
L002393,C,500,24,0.108,0,0.0
L002394,B,7500,12,0.0864,0,0.0
L002395,B,500,36,0.0833,0,0.0
L002396,E,7500,36,0.1922,1,0.191
L002397,D,2500,36,0.1411,1,0.2458
L002398,E,500,60,0.2054,0,0.0
L002399,B,7500,36,0.0668,0,0.0
L002400,C,10000,60,0.1139,0,0.0
L002401,B,5000,12,0.0881,0,0.0
L002402,D,10000,36,0.1679,0,0.0
L002403,B,1000,12,0.0746,0,0.0
L002404,A,10000,24,0.0441,0,0.0
L002405,C,10000,24,0.1224,0,0.0
L002406,E,5000,12,0.196,1,0.0359
L002407,B,2500,36,0.08,0,0.0
L002408,D,7500,36,0.1473,0,0.0
L002409,A,10000,36,0.0488,0,0.0
L002410,B,7500,60,0.0703,0,0.0
L002411,B,10000,24,0.0755,0,0.0
L002412,D,7500,24,0.1476,0,0.0
L002413,A,7500,12,0.0565,0,0.0
L002414,D,10000,12,0.1446,0,0.0
L002415,A,1000,60,0.0606,0,0.0
L002416,E,1000,12,0.2005,1,0.2329
L002417,D,1000,12,0.1492,0,0.0
L002418,D,1000,24,0.1455,0,0.0
L002419,C,7500,60,0.1172,0,0.0
L002420,C,1000,60,0.1105,0,0.0
L002421,A,10000,24,0.0478,0,0.0
L002422,E,7500,36,0.1919,0,0.0
L002423,C,2500,60,0.1161,0,0.0
L002424,B,10000,36,0.0797,0,0.0
L002425,A,5000,36,0.0605,0,0.0
L002426,A,5000,36,0.0552,0,0.0
L002427,C,5000,60,0.1143,0,0.0
L002428,C,10000,12,0.0996,0,0.0
L002429,A,7500,36,0.0555,0,0.0
L002430,E,7500,36,0.1875,1,0.1678
L002431,B,7500,12,0.0882,0,0.0
L002432,C,500,60,0.1293,0,0.0
L002433,C,10000,24,0.1096,0,0.0
L002434,D,10000,36,0.1554,0,0.0
L002435,B,2500,12,0.0763,0,0.0
L002436,A,10000,60,0.0531,0,0.0
L002437,B,7500,60,0.0746,0,0.0
L002438,C,500,36,0.1131,0,0.0
L002439,B,7500,36,0.0708,0,0.0
L002440,D,10000,12,0.1591,1,0.0438
L002441,D,500,12,0.1568,0,0.0
L002442,C,10000,60,0.1178,0,0.0
L002443,D,500,36,0.1513,0,0.0
L002444,C,7500,60,0.1055,0,0.0
L002445,C,500,36,0.1075,0,0.0
L002446,E,1000,12,0.2033,1,0.1557
L002447,B,2500,12,0.0808,0,0.0
L002448,C,2500,24,0.112,1,0.2345
L002449,A,5000,36,0.0558,0,0.0
L002450,A,1000,24,0.0513,0,0.0
L002451,D,7500,24,0.149,0,0.0
L002452,D,1000,12,0.1513,1,0.2262
L002453,B,7500,24,0.0815,0,0.0
L002454,C,5000,12,0.1099,0,0.0
L002455,A,2500,60,0.0443,0,0.0
L002456,B,1000,60,0.0726,0,0.0
L002457,C,500,24,0.1122,0,0.0
L002458,D,1000,60,0.1479,0,0.0
L002459,A,7500,24,0.0664,0,0.0
L002460,D,5000,60,0.1479,0,0.0
L002461,C,5000,60,0.1125,0,0.0
L002462,C,1000,12,0.0987,0,0.0
L002463,B,10000,24,0.0773,0,0.0
L002464,D,1000,24,0.1482,1,0.0851
L002465,B,5000,24,0.0868,0,0.0
L002466,E,10000,36,0.203,1,0.1519
L002467,B,5000,24,0.0818,0,0.0
L002468,C,1000,24,0.1213,0,0.0
L002469,C,2500,60,0.128,0,0.0
L002470,A,500,24,0.0463,1,0.2181
L002471,E,7500,12,0.205,1,0.247
L002472,C,10000,36,0.1189,0,0.0
L002473,E,2500,36,0.1874,0,0.0
L002474,E,7500,12,0.1854,0,0.0
L002475,A,7500,24,0.0582,0,0.0
L002476,A,1000,12,0.0462,0,0.0
L002477,B,1000,24,0.0775,0,0.0
L002478,C,5000,24,0.1126,0,0.0
L002479,B,10000,24,0.0743,0,0.0
L002480,C,2500,36,0.0991,0,0.0
L002481,B,7500,36,0.0784,0,0.0
L002482,E,7500,60,0.1945,0,0.0
L002483,B,2500,24,0.0794,1,0.2203
L002484,A,7500,24,0.0462,0,0.0
L002485,E,10000,12,0.2098,0,0.0
L002486,B,2500,60,0.082,0,0.0
L002487,C,10000,24,0.0983,0,0.0
L002488,A,1000,12,0.0593,0,0.0
L002489,B,7500,12,0.0788,0,0.0
L002490,A,1000,12,0.0486,0,0.0
L002491,C,7500,24,0.1055,0,0.0
L002492,A,2500,60,0.0432,0,0.0
L002493,C,5000,36,0.1143,0,0.0
L002494,C,7500,12,0.1154,0,0.0
L002495,B,5000,12,0.0811,0,0.0
L002496,E,500,12,0.1922,1,0.1366
L002497,D,500,12,0.1521,0,0.0
L002498,C,2500,36,0.122,0,0.0
L002499,A,7500,60,0.0532,0,0.0
L002500,B,7500,12,0.0628,0,0.0
L002501,D,7500,60,0.1518,0,0.0
L002502,D,500,24,0.1563,0,0.0
L002503,A,5000,12,0.0563,0,0.0
L002504,A,1000,60,0.0444,0,0.0
L002505,E,7500,60,0.1938,0,0.0
L002506,B,2500,24,0.074,0,0.0
L002507,A,7500,36,0.0504,0,0.0
L002508,B,5000,36,0.0762,0,0.0
L002509,A,5000,12,0.0534,0,0.0
L002510,E,5000,24,0.1933,0,0.0
L002511,B,5000,36,0.0684,0,0.0
L002512,A,5000,36,0.0545,0,0.0
L002513,D,5000,60,0.1416,0,0.0
L002514,B,7500,60,0.0626,0,0.0
L002515,A,7500,36,0.0477,0,0.0
L002516,A,7500,24,0.0622,0,0.0
L002517,C,2500,24,0.1177,0,0.0
L002518,C,7500,36,0.1177,0,0.0
L002519,A,500,24,0.0442,0,0.0
L002520,A,10000,60,0.0544,0,0.0
L002521,B,2500,60,0.0799,0,0.0
L002522,B,10000,24,0.0754,0,0.0
L002523,C,7500,12,0.1162,0,0.0
L002524,E,5000,12,0.1954,0,0.0
L002525,B,1000,12,0.0737,0,0.0
L002526,B,7500,12,0.0737,0,0.0
L002527,A,2500,36,0.0513,0,0.0
L002528,A,500,36,0.053,0,0.0
L002529,C,5000,36,0.1046,0,0.0
L002530,B,5000,12,0.0712,0,0.0
L002531,B,2500,24,0.0771,1,0.2641
L002532,C,7500,60,0.1167,0,0.0
L002533,E,10000,24,0.1901,0,0.0
L002534,A,5000,24,0.0555,0,0.0
L002535,D,500,36,0.1548,0,0.0
L002536,B,500,36,0.0823,0,0.0
L002537,A,2500,60,0.0528,0,0.0
L002538,C,7500,24,0.113,0,0.0
L002539,B,1000,60,0.0749,0,0.0
L002540,B,1000,12,0.0901,0,0.0
L002541,A,1000,24,0.0518,0,0.0
L002542,A,10000,24,0.0543,0,0.0
L002543,A,10000,24,0.0567,0,0.0
L002544,E,7500,12,0.2025,0,0.0
L002545,E,500,12,0.1961,0,0.0
L002546,A,5000,60,0.058,0,0.0
L002547,C,10000,36,0.1101,0,0.0
L002548,C,1000,60,0.115,0,0.0
L002549,A,2500,12,0.0572,0,0.0
L002550,E,1000,60,0.1944,1,0.1568
L002551,C,10000,24,0.111,0,0.0
L002552,E,500,12,0.1831,1,0.1417
L002553,C,500,12,0.1065,1,0.0375
L002554,B,1000,60,0.0691,0,0.0
L002555,B,2500,24,0.0829,0,0.0
L002556,E,2500,24,0.1995,0,0.0
L002557,E,7500,12,0.186,1,0.0
L002558,A,10000,36,0.0545,0,0.0
L002559,A,500,12,0.0584,0,0.0
L002560,E,10000,12,0.2002,0,0.0
L002561,B,2500,24,0.0717,0,0.0
L002562,B,10000,12,0.0708,0,0.0
L002563,B,7500,12,0.0754,0,0.0
L002564,B,5000,24,0.0603,1,0.3484
L002565,D,7500,24,0.1511,1,0.2501
L002566,E,2500,12,0.1854,0,0.0
L002567,A,2500,60,0.0702,0,0.0
L002568,A,500,60,0.0567,0,0.0
L002569,A,10000,36,0.0594,0,0.0
L002570,A,2500,36,0.0564,0,0.0
L002571,B,500,12,0.0764,0,0.0
L002572,B,5000,24,0.0788,0,0.0
L002573,B,7500,24,0.0899,0,0.0
L002574,B,1000,12,0.0908,0,0.0
L002575,D,5000,60,0.1482,0,0.0
L002576,A,5000,12,0.0563,0,0.0
L002577,B,7500,12,0.0813,0,0.0
L002578,A,2500,60,0.0478,0,0.0
L002579,B,2500,24,0.0891,0,0.0
L002580,D,1000,36,0.1534,0,0.0
L002581,D,1000,12,0.1481,0,0.0
L002582,B,500,24,0.0784,0,0.0
L002583,B,7500,60,0.0808,0,0.0
L002584,C,500,12,0.1142,1,0.2597
L002585,C,10000,60,0.1127,0,0.0
L002586,C,2500,24,0.1081,0,0.0
L002587,B,5000,36,0.0722,0,0.0
L002588,B,1000,12,0.0802,0,0.0
L002589,C,2500,24,0.1182,0,0.0
L002590,D,7500,12,0.1492,0,0.0
L002591,E,2500,24,0.1996,1,0.1512
L002592,C,7500,60,0.111,0,0.0
L002593,B,5000,24,0.0894,0,0.0
L002594,E,7500,12,0.1988,0,0.0
L002595,A,500,12,0.0521,0,0.0
L002596,E,500,12,0.1934,0,0.0
L002597,C,7500,60,0.1082,0,0.0
L002598,C,2500,24,0.1075,0,0.0
L002599,E,5000,12,0.1989,1,0.1173
L002600,C,1000,60,0.1126,0,0.0
L002601,D,1000,60,0.1549,1,0.1531
L002602,D,10000,12,0.1523,0,0.0
L002603,B,500,24,0.0794,0,0.0
L002604,A,500,24,0.0576,0,0.0
L002605,B,10000,60,0.085,0,0.0
L002606,B,10000,60,0.0816,0,0.0
L002607,A,10000,12,0.0481,0,0.0
L002608,A,1000,24,0.0548,0,0.0
L002609,C,1000,24,0.113,0,0.0
L002610,B,500,24,0.0859,0,0.0
L002611,A,1000,24,0.0521,0,0.0
L002612,B,5000,24,0.0763,0,0.0
L002613,C,2500,60,0.1092,0,0.0
L002614,A,5000,36,0.064,0,0.0
L002615,E,500,24,0.1872,0,0.0
L002616,A,500,24,0.0491,0,0.0
L002617,A,5000,24,0.0588,0,0.0
L002618,A,2500,24,0.0463,0,0.0
L002619,D,1000,24,0.1459,1,0.2192
L002620,A,7500,24,0.0536,0,0.0
L002621,E,500,24,0.2083,0,0.0
L002622,B,7500,12,0.0805,0,0.0
L002623,A,5000,36,0.0614,0,0.0
L002624,C,2500,24,0.1171,0,0.0
L002625,C,10000,12,0.1143,0,0.0
L002626,A,10000,60,0.0579,0,0.0
L002627,B,10000,24,0.0726,0,0.0
L002628,B,7500,60,0.0888,0,0.0
L002629,A,10000,24,0.0554,0,0.0
L002630,D,500,60,0.1513,0,0.0
L002631,B,10000,36,0.0747,0,0.0
L002632,A,1000,36,0.0591,0,0.0
L002633,B,500,60,0.0863,0,0.0
L002634,A,5000,60,0.0565,0,0.0
L002635,D,1000,12,0.1482,0,0.0
L002636,B,10000,24,0.0727,0,0.0
L002637,B,2500,36,0.078,0,0.0
L002638,C,5000,24,0.1117,0,0.0
L002639,E,1000,36,0.1962,0,0.0
L002640,B,5000,60,0.0845,0,0.0
L002641,A,10000,24,0.0438,0,0.0
L002642,B,10000,60,0.0704,0,0.0
L002643,C,10000,60,0.1066,0,0.0
L002644,B,2500,60,0.0708,0,0.0
L002645,B,2500,36,0.0837,0,0.0
L002646,D,7500,24,0.1566,0,0.0
L002647,B,1000,24,0.0818,0,0.0
L002648,C,10000,24,0.12,0,0.0
L002649,B,10000,36,0.0735,0,0.0
L002650,D,500,12,0.1527,0,0.0
L002651,D,10000,60,0.1533,0,0.0
L002652,A,1000,36,0.0527,0,0.0
L002653,B,10000,36,0.0779,0,0.0
L002654,A,10000,36,0.0485,0,0.0
L002655,B,5000,36,0.084,1,0.1952
L002656,D,5000,36,0.1527,0,0.0
L002657,B,5000,36,0.0747,1,0.1241
L002658,B,7500,36,0.076,0,0.0
L002659,E,10000,12,0.1969,0,0.0
L002660,A,500,24,0.0518,0,0.0
L002661,A,7500,12,0.0628,0,0.0
L002662,C,2500,24,0.1124,0,0.0
L002663,C,10000,60,0.1066,0,0.0
L002664,B,2500,12,0.0743,0,0.0
L002665,B,5000,24,0.0778,0,0.0
L002666,B,10000,24,0.0952,0,0.0
L002667,A,7500,36,0.0558,0,0.0
L002668,B,2500,12,0.0889,0,0.0
L002669,C,5000,24,0.1067,0,0.0
L002670,A,5000,24,0.0502,0,0.0
L002671,D,10000,60,0.1481,0,0.0
L002672,C,10000,24,0.1059,1,0.2146
L002673,B,1000,24,0.0855,1,0.2799
L002674,A,2500,24,0.0523,0,0.0
L002675,B,10000,60,0.0797,0,0.0
L002676,A,1000,12,0.0661,0,0.0
L002677,A,1000,36,0.0509,0,0.0
L002678,B,2500,36,0.0804,0,0.0
L002679,E,1000,36,0.1991,0,0.0
L002680,A,5000,60,0.0519,0,0.0
L002681,A,500,60,0.0664,0,0.0
L002682,A,1000,24,0.0563,0,0.0
L002683,C,5000,36,0.1159,0,0.0
L002684,B,10000,24,0.072,0,0.0
L002685,B,5000,60,0.0807,0,0.0
L002686,A,1000,36,0.0528,0,0.0
L002687,A,5000,60,0.0538,0,0.0
L002688,B,2500,24,0.0748,0,0.0
L002689,A,7500,24,0.0587,0,0.0
L002690,C,1000,12,0.1077,0,0.0
L002691,C,1000,60,0.1055,0,0.0
L002692,C,2500,12,0.1035,0,0.0
L002693,A,7500,24,0.05,0,0.0
L002694,A,7500,12,0.0582,0,0.0
L002695,E,10000,60,0.2007,1,0.0917
L002696,A,2500,60,0.0538,0,0.0
L002697,D,5000,24,0.1584,1,0.3175
L002698,A,1000,12,0.0607,0,0.0
L002699,B,10000,24,0.0923,0,0.0
L002700,A,1000,12,0.0597,0,0.0
L002701,A,10000,36,0.046,0,0.0
L002702,B,2500,24,0.072,0,0.0
L002703,D,5000,24,0.1546,0,0.0
L002704,A,1000,24,0.0609,0,0.0
L002705,C,10000,36,0.112,0,0.0
L002706,A,10000,60,0.0606,0,0.0
L002707,E,1000,60,0.1965,0,0.0
L002708,B,2500,60,0.0837,0,0.0
L002709,C,500,12,0.1182,0,0.0
L002710,B,1000,60,0.0758,0,0.0
L002711,B,500,60,0.0724,0,0.0
L002712,A,500,36,0.0547,0,0.0
L002713,B,1000,60,0.0737,0,0.0
L002714,E,5000,60,0.1892,0,0.0
L002715,A,2500,36,0.06,0,0.0
L002716,C,10000,24,0.1045,0,0.0
L002717,D,2500,24,0.1446,1,0.2553
L002718,A,1000,24,0.0468,0,0.0
L002719,E,7500,12,0.1931,0,0.0
L002720,B,5000,36,0.076,0,0.0
L002721,D,500,12,0.1552,0,0.0
L002722,A,2500,24,0.0645,0,0.0
L002723,B,1000,12,0.076,0,0.0
L002724,B,10000,60,0.0772,0,0.0
L002725,A,5000,60,0.0638,0,0.0
L002726,E,1000,12,0.1947,0,0.0
L002727,D,500,12,0.1497,0,0.0
L002728,D,7500,36,0.1537,0,0.0
L002729,C,2500,60,0.1056,0,0.0
L002730,B,2500,36,0.0725,0,0.0
L002731,D,7500,24,0.1479,0,0.0
L002732,A,7500,24,0.0596,0,0.0
L002733,B,5000,60,0.0883,0,0.0
L002734,A,500,12,0.0497,0,0.0
L002735,C,7500,36,0.1079,0,0.0
L002736,C,7500,60,0.1172,0,0.0
L002737,A,1000,60,0.0546,0,0.0
L002738,B,500,36,0.0824,0,0.0
L002739,E,500,60,0.1918,1,0.1149
L002740,B,7500,24,0.08,0,0.0
L002741,C,5000,12,0.1103,0,0.0
L002742,D,7500,12,0.1541,0,0.0
L002743,B,5000,12,0.0804,0,0.0
L002744,B,5000,60,0.0821,0,0.0
L002745,A,1000,24,0.0512,0,0.0
L002746,C,5000,12,0.1145,0,0.0
L002747,E,7500,36,0.2049,1,0.0582
L002748,B,500,36,0.0787,0,0.0
L002749,A,10000,60,0.0607,0,0.0
L002750,E,5000,60,0.2006,0,0.0
L002751,C,10000,12,0.1135,0,0.0
L002752,B,5000,12,0.0771,0,0.0
L002753,C,2500,12,0.1092,0,0.0
L002754,C,2500,36,0.1107,0,0.0
L002755,D,5000,12,0.1489,0,0.0
L002756,E,500,12,0.1841,0,0.0
L002757,E,7500,36,0.2001,0,0.0
L002758,A,7500,60,0.0504,0,0.0
L002759,D,1000,36,0.1443,0,0.0
L002760,B,7500,24,0.095,0,0.0
L002761,B,1000,12,0.0815,0,0.0
L002762,E,2500,60,0.1908,0,0.0
L002763,B,10000,60,0.0801,0,0.0
L002764,B,500,60,0.0724,0,0.0
L002765,A,10000,60,0.0585,0,0.0
L002766,E,500,36,0.199,0,0.0
L002767,A,10000,12,0.0554,0,0.0
L002768,D,5000,60,0.1452,0,0.0
L002769,B,5000,36,0.077,0,0.0
L002770,C,5000,12,0.1131,1,0.3189
L002771,C,2500,12,0.1099,0,0.0
L002772,A,1000,36,0.0631,0,0.0
L002773,A,10000,60,0.0477,0,0.0
L002774,D,10000,24,0.1501,0,0.0
L002775,A,500,60,0.0528,0,0.0
L002776,A,7500,36,0.0506,0,0.0
L002777,B,1000,36,0.0815,0,0.0
L002778,B,5000,12,0.0738,0,0.0
L002779,B,2500,24,0.0847,0,0.0
L002780,B,2500,36,0.0823,0,0.0
L002781,B,5000,36,0.0857,0,0.0
L002782,B,2500,36,0.0702,0,0.0
L002783,A,500,60,0.0502,0,0.0
L002784,B,7500,36,0.0787,0,0.0
L002785,C,2500,60,0.112,0,0.0
L002786,D,2500,24,0.1491,1,0.3355
L002787,C,10000,60,0.1137,0,0.0
L002788,B,7500,12,0.0804,0,0.0
L002789,B,5000,24,0.0829,0,0.0
L002790,A,1000,12,0.0534,0,0.0
L002791,C,500,12,0.1235,0,0.0
L002792,D,500,60,0.1508,1,0.2242
L002793,B,10000,60,0.0765,0,0.0
L002794,A,500,24,0.065,0,0.0
L002795,D,5000,24,0.1589,0,0.0
L002796,A,2500,24,0.0589,0,0.0
L002797,B,5000,36,0.0886,0,0.0
L002798,D,2500,60,0.1518,0,0.0
L002799,B,2500,60,0.0812,0,0.0
L002800,D,2500,12,0.1441,1,0.1493
L002801,C,2500,60,0.1153,0,0.0
L002802,C,10000,36,0.1218,0,0.0
L002803,E,5000,60,0.1938,0,0.0
L002804,A,5000,24,0.0702,0,0.0
L002805,A,2500,12,0.0574,0,0.0
L002806,A,1000,12,0.0553,0,0.0
L002807,E,500,36,0.196,0,0.0
L002808,E,7500,36,0.1887,0,0.0
L002809,D,1000,12,0.1403,0,0.0
L002810,C,10000,24,0.1149,0,0.0
L002811,C,500,12,0.1214,0,0.0
L002812,B,10000,60,0.0818,0,0.0
L002813,A,1000,12,0.0583,0,0.0
L002814,C,5000,60,0.1158,0,0.0
L002815,B,5000,60,0.0815,0,0.0
L002816,B,10000,36,0.0827,0,0.0
L002817,C,10000,60,0.1062,0,0.0
L002818,B,5000,60,0.0857,0,0.0
L002819,B,10000,36,0.0784,0,0.0
L002820,D,500,24,0.1452,0,0.0
L002821,B,5000,12,0.0907,0,0.0
L002822,C,1000,60,0.127,0,0.0
L002823,A,1000,36,0.0635,0,0.0
L002824,C,2500,36,0.1104,0,0.0
L002825,B,2500,36,0.0812,0,0.0
L002826,B,5000,24,0.0923,0,0.0
L002827,B,7500,12,0.0878,0,0.0
L002828,D,500,24,0.1503,0,0.0
L002829,B,2500,12,0.0841,0,0.0
L002830,C,10000,12,0.1059,0,0.0
L002831,B,500,60,0.0836,0,0.0
L002832,E,1000,12,0.1918,0,0.0
L002833,C,1000,36,0.1228,0,0.0
L002834,C,1000,24,0.1129,0,0.0
L002835,B,10000,60,0.0753,0,0.0
L002836,B,500,12,0.0785,0,0.0
L002837,A,5000,60,0.0632,0,0.0
L002838,A,5000,36,0.0551,0,0.0
L002839,B,1000,24,0.0758,0,0.0
L002840,D,1000,60,0.1425,0,0.0
L002841,D,7500,36,0.1467,0,0.0
L002842,B,10000,12,0.0869,0,0.0
L002843,D,7500,60,0.1581,0,0.0
L002844,C,10000,12,0.114,0,0.0
L002845,B,10000,12,0.0788,0,0.0
L002846,A,7500,24,0.0557,0,0.0
L002847,C,500,12,0.1088,0,0.0
L002848,C,10000,36,0.1099,0,0.0
L002849,A,10000,36,0.0543,0,0.0
L002850,B,500,12,0.0881,0,0.0
L002851,D,7500,24,0.1504,0,0.0
L002852,E,500,60,0.1953,0,0.0
L002853,A,5000,24,0.0422,0,0.0
L002854,D,10000,60,0.1448,0,0.0
L002855,B,2500,36,0.0797,0,0.0
L002856,C,10000,60,0.115,0,0.0
L002857,E,10000,24,0.1999,0,0.0
L002858,D,2500,36,0.1468,0,0.0
L002859,D,5000,12,0.1581,0,0.0
L002860,B,5000,36,0.0808,0,0.0
L002861,D,7500,12,0.1476,0,0.0
L002862,C,2500,24,0.1136,0,0.0
L002863,C,2500,24,0.1209,0,0.0
L002864,C,500,24,0.1092,0,0.0
L002865,B,7500,36,0.0759,0,0.0
L002866,C,2500,60,0.1136,0,0.0
L002867,C,2500,60,0.1138,0,0.0
L002868,C,2500,12,0.1164,0,0.0
L002869,A,500,24,0.044,0,0.0
L002870,D,5000,12,0.1518,0,0.0
L002871,C,10000,24,0.1184,0,0.0
L002872,B,7500,12,0.0823,0,0.0
L002873,D,2500,24,0.1539,0,0.0
L002874,A,1000,12,0.0499,0,0.0
L002875,B,1000,36,0.0726,0,0.0
L002876,B,1000,36,0.0829,0,0.0
L002877,A,10000,24,0.0534,0,0.0
L002878,A,2500,24,0.0431,0,0.0
L002879,B,2500,12,0.0754,0,0.0
L002880,D,10000,24,0.1448,1,0.1159
L002881,C,500,60,0.1099,0,0.0
L002882,A,500,36,0.0572,0,0.0
L002883,C,10000,24,0.1144,0,0.0
L002884,A,10000,60,0.0563,0,0.0
L002885,B,10000,12,0.0772,0,0.0
L002886,A,1000,36,0.049,0,0.0
L002887,A,10000,12,0.0478,0,0.0
